Sequence_ID	Param_3	Param4
1074	75	0.9461958781542519
1075	810	0.44781706710362523
1076	946	0.6796444334445716
1077	894	0.7763764024211735
1078	857	0.9616475301204938
1079	831	0.5474539266583682
1080	564	0.1855207989529043
1081	967	0.9008405542931457
1082	355	0.07656000889070025
1083	648	0.3928251516339385
1084	92	0.1831979312612173
1085	646	0.012973511589877584
1086	931	0.12273281660351754
1087	882	0.9017648324775356
1088	729	0.956979688078422
1089	595	0.18669810366709738
1090	119	0.4282199879355596
1091	590	0.45481152138332115
1092	111	0.6229653002340071
1093	173	0.11477628098877901
1094	790	0.5313374246517354
1095	824	0.14525171690096172
1096	759	0.680260444964535
1097	649	0.3530346052355793
1098	338	0.4904781661089135
1099	38	0.5116733319296806
1100	412	0.9378966020315797
1101	19	0.9407766874077648
1102	845	0.5715430867273328
1103	89	0.7227714418524231
1104	906	0.6461741730760646
1105	819	0.03503839169117551
1106	802	0.9565229114120952
1107	783	0.488883173067857
1108	86	0.14435449143209655
1109	788	0.16785442069677625
1110	199	0.8001909855407071
1111	433	0.6188706565702897
1112	767	0.8540019609949123
1113	947	0.0713154960896748
1114	620	0.8954671804669967
1115	513	0.7132121066441514
1116	496	0.20972160868636014
1117	582	0.12626532906553511
1118	831	0.007007379650779022
1119	306	0.20745651766746842
1120	716	0.8759725596589188
1121	579	0.0670836513776828
1122	441	0.49116981742407795
1123	292	0.12557928840190835
1124	147	0.4702437619090041
1125	118	0.6985045583965036
1126	937	0.5226193943990255
1127	946	0.8120287042371633
1128	461	0.9443635524986995
1129	968	0.6356933520942003
1130	366	0.35825724703350836
1131	962	0.8799945023725549
1132	100	0.3054555897090373
1133	362	0.8522184401544832
1134	124	0.7614571179882264
1135	836	0.6622102771195598
1136	186	0.18926449859559624
1137	779	0.6784988579434299
1138	13	0.645679995808342
1139	415	0.282069856537681
1140	213	0.7844196842380093
1141	934	0.37548407817444385
1142	120	0.9148268218802752
1143	631	0.9080721209497502
1144	206	0.9087559198009534
1145	23	0.6807704669716582
1146	457	0.4815979213988446
1147	624	0.3483169795146447
1148	938	0.7400168739110371
1149	814	0.8792378698325447
1150	926	0.24839992297864033
1151	490	0.2307704094694104
1152	365	0.46080015902004734
1153	547	0.8311261752534422
1154	90	0.35021963432915193
1155	76	0.2642766417233876
1156	595	0.8866519947131397
1157	17	0.3901053838717339
1158	188	0.6347512230126925
1159	748	0.7889029276361146
1160	406	0.5343858079459778
1161	904	0.851733186686695
1162	320	0.7948907432514205
1163	541	0.7354183324973419
1164	314	0.4387836715822687
1165	997	0.03913888046229108
1166	18	0.05187674656032659
1167	535	0.996385263066965
1168	681	0.32627353094207046
1169	367	0.3821798511823238
1170	605	0.7001364177499739
1171	964	0.46044007035813694
1172	991	0.47498057506311886
1173	45	0.8462994755153792
1174	824	0.7448894176160578
1175	787	0.12058331493550889
1176	528	0.4868022578361195
1177	685	0.4314178691150645
1178	515	0.3749895524984558
1179	73	0.9396779805429332
1180	347	0.5785319357814688
1181	6	0.5942644879496021
1182	548	0.7717144111477495
1183	973	0.04871176300901103
1184	505	0.7433076278838908
1185	920	0.7206514129710344
1186	551	0.15289006634217528
1187	16	0.5345033743090157
1188	419	0.13487975934362484
1189	511	0.4077861451975203
1190	91	0.9136333994581396
1191	578	0.5272553910405916
1192	282	0.8970749688077073
1193	453	0.5165190222777112
1194	92	0.5238312520061504
1195	327	0.3534403415567523
1196	233	0.3893116285649528
1197	471	0.1586652896035724
1198	940	0.9243655774946152
1199	965	0.8543022762947439
1200	197	0.392754187233162
1201	343	0.18926504553519274
1202	495	0.1928490161201989
1203	932	0.8201108282422029
1204	463	0.5220106850910722
1205	865	0.1461621834571062
1206	964	0.1624974107432483
1207	13	0.9660310938522855
1208	399	0.9271726280345209
1209	551	0.468073335934878
1210	447	0.9146372086530862
1211	702	0.9060174939821984
1212	632	0.39485813181425855
1213	370	0.29992872392662306
1214	788	0.34750568715689933
1215	235	0.9648319491098882
1216	884	0.4827259866380952
1217	449	0.8169552790078808
1218	397	0.6535688227609852
1219	808	0.31161464402356465
1220	114	0.3246386892697807
1221	1	0.09900015340591295
1222	401	0.5389379317679491
1223	662	0.6761181960670097
1224	647	0.667912738857928
1225	422	0.08546800276622035
1226	248	0.7428495696354533
1227	30	0.7107748804811193
1228	676	0.007943135267197365
1229	708	0.7707797909679901
1230	549	0.9568716403276513
1231	825	0.4074567971912184
1232	264	0.11416683164184005
1233	214	0.19904415424733823
1234	744	0.4833979043231901
1235	55	0.7387524560011081
1236	394	0.9619381616202097
1237	625	0.5234132465378409
1238	59	0.40694866595177204
1239	207	0.024567502072233904
1240	776	0.8492310038689963
1241	92	0.4738417303336586
1242	113	0.39160795247751135
1243	613	0.154311295471651
1244	121	0.7926320102788059
1245	904	0.3542437420336779
1246	749	0.9236643029442498
1247	262	0.31823696678849234
1248	48	0.4789759650765659
1249	785	0.8581607681314852
1250	517	0.8076553796731714
1251	390	0.16937472974682743
1252	270	0.20902918744251708
1253	946	0.3176818624560064
1254	45	0.08619456091756805
1255	208	0.032690512505151204
1256	387	0.8261720846528209
1257	315	0.39979625774255945
1258	56	0.8757236909575307
1259	774	0.4358465989380058
1260	394	0.6277870445179594
1261	366	0.15628215350526908
1262	940	0.5247265114447162
1263	599	0.9308757898413551
1264	798	0.6857921365392304
1265	715	0.5059405119920718
1266	897	0.7893909939253064
1267	433	0.512077544435029
1268	631	0.021045838908050563
1269	760	0.5427719946856836
1270	587	0.48217778991471294
1271	112	0.8974114303627129
1272	600	0.8960979543687945
1273	770	0.9359799727724204
1274	706	0.48380980018395403
1275	860	0.3901781748853791
1276	321	0.32123256431990055
1277	384	0.4320453947031295
1278	22	0.39515443542173223
1279	851	0.7369266193838331
1280	370	0.273139307280321
1281	594	0.2860316203656075
1282	744	0.3553171642807994
1283	813	0.2563057901464476
1284	873	0.31051601305179843
1285	417	0.29130192972779845
1286	164	0.8486426150442575
1287	683	0.9408029064526756
1288	446	0.7308378819647133
1289	243	0.7114887082169191
1290	366	0.4742991592502601
1291	770	0.8588304150388402
1292	865	0.0019433749408878098
1293	249	0.3488270816860969
1294	471	0.7084788766103538
1295	15	0.6703907569382898
1296	263	0.058606094106786744
1297	858	0.09824334334564422
1298	757	0.12747317351016685
1299	675	0.606076482351968
1300	809	0.6482666037200756
1301	270	0.9654339710085555
1302	132	0.04892468054446952
1303	617	0.97839061618221
1304	700	0.7824952100549166
1305	197	0.9993291843220728
1306	557	0.7438162873877467
1307	48	0.8870868482349359
1308	75	0.7379215728163916
1309	261	0.08219547691845941
1310	105	0.3317821713256748
1311	689	0.8842630656892464
1312	437	0.9395385927334841
1313	896	0.02160941685704465
1314	636	0.4424016283968807
1315	350	0.5655319148992959
1316	721	0.4991510632342854
1317	366	0.2837512586746256
1318	588	0.48112464610979433
1319	721	0.07957132206702355
1320	254	0.46922655309214567
1321	200	0.22326038953641392
1322	132	0.2873843478128991
1323	661	0.275185371911028
1324	117	0.3027560387727023
1325	124	0.5644497453752807
1326	99	0.59578404187447
1327	581	0.5787416151606654
1328	729	0.40484358129399467
1329	525	0.8689632314654806
1330	12	0.5301374789057284
1331	331	0.3043132073441185
1332	218	0.9398242847399604
1333	260	0.598941215539044
1334	828	0.2181419672401923
1335	377	0.15622430993278724
1336	398	0.1538019507810291
1337	731	0.6091508590322061
1338	439	0.16547414002565497
1339	713	0.7642305215727365
1340	815	0.7556904296159246
1341	157	0.5820808459482244
1342	364	0.05792958325431974
1343	177	0.8402504871452795
1344	658	0.738730874041837
1345	877	0.45343540418196726
1346	724	0.8616963704542799
1347	604	0.2674081197876059
1348	318	0.22825463440529892
1349	185	0.03785458534737396
1350	447	0.34176883769664734
1351	886	0.8467153371668532
1352	53	0.16884149111040192
1353	840	0.7746288885910133
1354	459	0.6337785940288084
1355	6	0.5234054808100402
1356	470	0.48509296413228253
1357	977	0.7137371077501389
1358	909	0.4957523355752411
1359	873	0.1909995424617177
1360	813	0.4184403636788352
1361	949	0.49864209049750974
1362	666	0.11381998461154774
1363	217	0.5290540495788951
1364	138	0.945012368365243
1365	493	0.33976272141858643
1366	182	0.6690712233791682
1367	771	0.8172461594227598
1368	443	0.9880849942450486
1369	213	0.5347026464110346
1370	64	0.9199221541317747
1371	658	0.7219527212884047
1372	919	0.06472017535487207
1373	16	0.06531761497206678
1374	795	0.627749788702996
1375	405	0.6067086976577835
1376	415	0.013897263369258894
1377	484	0.5843630071436324
1378	592	0.20763936241551717
1379	498	0.5630292252083828
1380	494	0.24065969110116214
1381	17	0.9320304818288443
1382	26	0.5139025970958834
1383	560	0.7384185707907251
1384	169	0.2667001018564934
1385	844	0.8085499758501806
1386	893	0.05822608780380478
1387	852	0.746684910642843
1388	451	0.16763562619041927
1389	255	0.31918326243096273
1390	939	0.23556353443874045
1391	522	0.8476342045870169
1392	327	0.8104648492707338
1393	325	0.07945574046351755
1394	987	0.08098531634465378
1395	855	0.39664867908478685
1396	186	0.7186199496097989
1397	974	0.6063223438092439
1398	91	0.18197112325630005
1399	850	0.1764195493746311
1400	318	0.933414068692041
1401	292	0.16077963256786754
1402	604	0.9664032072588986
1403	737	0.40562990384384967
1404	300	0.8232503431288704
1405	140	0.7971289982817935
1406	584	0.10518312601231894
1407	785	0.6531479179810977
1408	725	0.1579464999821466
1409	573	0.8113174321146782
1410	180	0.030039026892004994
1411	915	0.7422883399841123
1412	758	0.9448101755600888
1413	898	0.9224713700432564
1414	793	0.5410346863968782
1415	484	0.2568309080774299
1416	792	0.7271882366727124
1417	916	0.043212567761456766
1418	686	0.7084949880306016
1419	361	0.49579611976618243
1420	445	0.8538205754112927
1421	841	0.02469096533922288
1422	41	0.7405260484932686
1423	989	0.25874663281427746
1424	740	0.18303692719756448
1425	480	0.910675215380475
1426	59	0.5016161224996715
1427	975	0.4977197436468951
1428	871	0.9815870507451134
1429	806	0.45602393621850035
1430	634	0.4262852981122913
1431	714	0.28551737807430644
1432	952	0.0822270229551042
1433	552	0.8144398859719719
1434	691	0.5777083362818134
1435	832	0.9141352591443253
1436	918	0.7913620699194601
1437	668	0.6285656104835604
1438	686	0.26806868508582626
1439	871	0.19763924092883545
1440	907	0.9732661707254044
1441	985	0.3018510880411974
1442	519	0.9108637903498034
1443	35	0.20200937003040387
1444	346	0.7769959724378706
1445	520	0.26291908392576224
1446	401	0.9530897634323149
1447	649	0.4325126297319323
1448	337	0.542861386504337
1449	410	0.0005744849219765369
1450	929	0.5631395159495013
1451	666	0.38426458849192047
1452	34	0.2828230233310839
1453	608	0.48504357241583407
1454	128	0.37318298983045006
1455	760	0.0009981361765161179
1456	455	0.09285377069192746
1457	69	0.324376286303501
1458	429	0.6686667034456479
1459	543	0.5746546050591439
1460	837	0.8603078738225555
1461	295	0.5574238040441958
1462	757	0.6794098720058273
1463	222	0.8207629573301539
1464	448	0.6147668240932465
1465	643	0.5892349503169181
1466	831	0.40566052255118124
1467	578	0.604675206415077
1468	58	0.8706396860382003
1469	5	0.32276098980180534
1470	685	0.48312679940574554
1471	739	0.1598861956059937
1472	679	0.08780423783831914
1473	552	0.5547716252868782
1474	665	0.9420822413840962
1475	431	0.3893114844459431
1476	526	0.16154009840953132
1477	329	0.9341476366404393
1478	629	0.9085739647665652
1479	463	0.6105722071463443
1480	285	0.5126183148229446
1481	200	0.6755832591707773
1482	990	0.025852265899357296
1483	464	0.6004889303390911
1484	512	0.003067439897013524
1485	471	0.9257423176362913
1486	603	0.04300011267470294
1487	873	0.49214060440771457
1488	837	0.017020169851481026
1489	659	0.6863075335439874
1490	78	0.3424261274187702
1491	922	0.22582702550029277
1492	780	0.6991052229777625
1493	424	0.5914088526576092
1494	385	0.16093440073453968
1495	144	0.35572250511407355
1496	423	0.7519391469604275
1497	537	0.5281168066220062
1498	178	0.5494763808365188
1499	159	0.3527337994094657
1500	834	0.6471756208866034
1501	518	0.6940232682460639
1502	187	0.5929941616126968
1503	387	0.17117424507209889
1504	940	0.4079566222596397
1505	856	0.6002409579609933
1506	749	0.8179438727816793
1507	906	0.6809301009635913
1508	755	0.3763151421305817
1509	393	0.9361039487230666
1510	890	0.17352181429596514
1511	718	0.8514868735743752
1512	355	0.5640810591679423
1513	51	0.22221366522208574
1514	961	0.5099586039867908
1515	576	0.5074065604172185
1516	722	0.38892634350583966
1517	460	0.1310761499798645
1518	236	0.4273992841201437
1519	622	0.32538648642044465
1520	828	0.5831578637519731
1521	195	0.5615078645133593
1522	662	0.06606290559274353
1523	921	0.7855985323506142
1524	696	0.6341264159365306
1525	809	0.7170501265851742
1526	660	0.34882937435926153
1527	674	0.5509679074497822
1528	969	0.8613833223885339
1529	268	0.29007336040429654
1530	703	0.09874214997866781
1531	513	0.23107018299883308
1532	778	0.9758121799100965
1533	803	0.908597323263398
1534	988	0.6250161218433201
1535	800	0.3547268365644888
1536	964	0.08243047594907482
1537	643	0.5077036661154682
1538	926	0.15255442290862808
1539	69	0.6194988779108721
1540	315	0.5615169567114354
1541	712	0.5776471527012902
1542	835	0.4822227585366118
1543	698	0.5362158249379482
1544	228	0.5009292969282547
1545	301	0.26118067871069395
1546	504	0.7657037062879553
1547	414	0.3067572561039965
1548	762	0.7945532979684771
1549	208	0.018766018013581687
1550	547	0.32322864090112935
1551	186	0.3905298960694201
1552	163	0.5084043386164288
1553	272	0.8664476842703416
1554	794	0.5262564941088631
1555	429	0.9704731332706601
1556	546	0.25479722459523935
1557	796	0.6440084925768927
1558	505	0.22527127311812245
1559	85	0.3222149239409188
1560	607	0.14458625756103827
1561	896	0.477012214062967
1562	49	0.8759193571218338
1563	973	0.8044363885405115
1564	745	0.7005492624938956
1565	798	0.30842179193503094
1566	276	0.13235070073436583
1567	707	0.032356543611666844
1568	865	0.6801631335200508
1569	967	0.24808144580114677
1570	646	0.4733138665830121
1571	877	0.7600905283279236
1572	153	0.7059865486957512
1573	108	0.17426410360151823
1574	725	0.6833646175909353
1575	789	0.48620512484619893
1576	805	0.7289012005161728
1577	457	0.8005087004984079
1578	720	0.8925577781538794
1579	759	0.733985692895451
1580	910	0.5235218063572838
1581	843	0.3023137445224755
1582	550	0.024824086292440928
1583	750	0.4582979658589381
1584	219	0.9373307272241042
1585	630	0.47462594363735555
1586	428	0.7580726106443542
1587	46	0.02954962976891029
1588	176	0.30738276297702316
1589	570	0.791180646230445
1590	220	0.3374882699801153
1591	898	0.10470995949166284
1592	563	0.9552426526576836
1593	983	0.7453451228749765
1594	384	0.10110927174395057
1595	898	0.095047291691431
1596	618	0.47653564156364436
1597	26	0.8582876018853424
1598	991	0.10373006257240625
1599	478	0.4632870977954351
1600	13	0.5438246672395072
1601	24	0.038670643594133414
1602	366	0.8724784052805845
1603	939	0.5898750112478667
1604	444	0.7592540652966948
1605	596	0.4953216619573576
1606	232	0.699893239640301
1607	374	0.9958659188511035
1608	263	0.5731367288805372
1609	637	0.6718305978540097
1610	767	0.5784096221652711
1611	505	0.2164723720808006
1612	486	0.587990818117094
1613	819	0.6945326479401848
1614	976	0.4804321101895008
1615	507	0.4380164698481017
1616	38	0.07277483477533508
1617	434	0.8259078563752873
1618	990	0.42483425355526927
1619	212	0.02690432694400502
1620	803	0.7117364091188075
1621	774	0.11011054875039383
1622	699	0.5514066093061405
1623	676	0.32876225731877007
1624	803	0.8764742324824835
1625	638	0.4462521250172091
1626	806	0.5614812131602054
1627	120	0.48820248041245373
1628	673	0.5313172012935486
1629	601	0.7710782637902375
1630	706	0.6587115252411695
1631	143	0.8211336191590171
1632	256	0.581218618415913
1633	404	0.6808948608561316
1634	670	0.0633307623424122
1635	209	0.2476019747654632
1636	482	0.37476285558888156
1637	167	0.01046151687616581
1638	880	0.7457130547444989
1639	308	0.38755731600974996
1640	843	0.26636753904469135
1641	718	0.6990632128059989
1642	939	0.4041812939281202
1643	291	0.3890738431845363
1644	978	0.43367908698368773
1645	368	0.5873423797186135
1646	773	0.9473005288917516
1647	482	0.6358707788009873
1648	547	0.40494073793789365
1649	920	0.4750507380049733
1650	28	0.008033543249605257
1651	674	0.6044545885736837
1652	773	0.6394759489594001
1653	894	0.3509641866212697
1654	898	0.7148876374466628
1655	537	0.11794936899316122
1656	77	0.923290088433912
1657	38	0.2743579433691544
1658	649	0.7382243299234046
1659	116	0.9006900981346656
1660	2	0.7983056046512451
1661	922	0.8610519711288113
1662	808	0.9282766818885716
1663	403	0.18852439327268733
1664	571	0.840670209012555
1665	582	0.33283355036361395
1666	527	0.644467198837323
1667	140	0.5302425949224214
1668	343	0.8670070031221955
1669	492	0.6562336298723079
1670	101	0.34601009811200245
1671	758	0.0003757545842576482
1672	883	0.06066263665539107
1673	563	0.9898788327342446
1674	114	0.291595222254049
1675	710	0.2411763353415246
1676	614	0.8580171021287187
1677	282	0.6166715909158054
1678	459	0.3576825902991616
1679	311	0.030555432012892125
1680	322	0.406800636346218
1681	664	0.2675034698602702
1682	647	0.8100741921035698
1683	968	0.1448542218201877
1684	123	0.47484525224619933
1685	791	0.12421079758166764
1686	104	0.6338139370026822
1687	416	0.8534775253956279
1688	957	0.6225537651250533
1689	572	0.14888227185387082
1690	578	0.3907367568566261
1691	102	0.6365241083146423
1692	993	0.8781975499274169
1693	702	0.6191522511871653
1694	898	0.22766165449769937
1695	472	0.3057453630767665
1696	909	0.43783546518843675
1697	813	0.22996683646540428
1698	508	0.26611006527844405
1699	758	0.7777743257624085
1700	801	0.6814584331403372
1701	295	0.2178702491609099
1702	403	0.7850632532339259
1703	894	0.32852548286398187
1704	504	0.5434070914782112
1705	739	0.4466059460062862
1706	70	0.037411766537723046
1707	769	0.8969642663000699
1708	746	0.19830934317382343
1709	424	0.41486166029739135
1710	319	0.674432985839031
1711	712	0.3719689624617202
1712	207	0.8097616044923713
1713	252	0.01685813188807994
1714	650	0.9626081956253316
1715	495	0.116041863077743
1716	918	0.5699997596457546
1717	472	0.4997422324971319
1718	919	0.4176708930389884
1719	451	0.8159021333639939
1720	873	0.9706240623518679
1721	635	0.07768358371517026
1722	56	0.0960611764293603
1723	53	0.8982189335323885
1724	548	0.7037315641788844
1725	646	0.6861228351009917
1726	445	0.11186372004785217
1727	43	0.09464210460167066
1728	642	0.2529382882132264
1729	436	0.13308639893585006
1730	435	0.18254887643706863
1731	509	0.9216868967250937
1732	342	0.1643842160486092
1733	392	0.1007334548222123
1734	596	0.1401607709837418
1735	811	0.08684011186155671
1736	508	0.03332224208894008
1737	117	0.04205423880800574
1738	508	0.37779705078724657
1739	930	0.24938250340832901
1740	247	0.7688646393597691
1741	85	0.8423359277129826
1742	40	0.6295402233416859
1743	388	0.5480965601329598
1744	107	0.5106872077626542
1745	204	0.38504076349335914
1746	910	0.7257328154730326
1747	556	0.9410071986598325
1748	371	0.8599733920961354
1749	379	0.4897195148284923
1750	270	0.765183220174393
1751	364	0.7802121812533281
1752	255	0.5871503018212946
1753	583	0.6898059209830799
1754	468	0.47115564777432806
1755	615	0.07848960105402714
1756	408	0.9615157878171093
1757	456	0.039717490367816466
1758	743	0.3278755950740445
1759	635	0.7810737735345783
1760	372	0.6320048196726892
1761	580	0.43849247664991464
1762	466	0.7308471408431614
1763	774	0.13549628209749776
1764	93	0.13592697480960425
1765	773	0.5260424947431479
1766	634	0.3422526691400487
1767	730	0.8531561358062947
1768	29	0.5145421596311635
1769	159	0.9809907289024836
1770	653	0.23746331317412295
1771	158	0.47807610755061025
1772	492	0.8924433139058432
1773	751	0.7815382833509534
1774	77	0.5003912248491732
1775	111	0.6836505190582901
1776	295	0.4916126527689898
1777	881	0.04930114133292751
1778	122	0.9165425239855106
1779	462	0.8351478545863232
1780	477	0.3999019898372578
1781	6	0.2071457768089675
1782	247	0.144781480161841
1783	0	0.5479419677303067
1784	94	0.5685165560510197
1785	553	0.8721235607608288
1786	670	0.8472682294944873
1787	343	0.5034203764263407
1788	33	0.10220809223764016
1789	481	0.2876419151405891
1790	943	0.7438765658927943
1791	443	0.0736672604758889
1792	108	0.27062667682923736
1793	857	0.1477786496481136
1794	636	0.8442282837131078
1795	757	0.386762837905829
1796	487	0.6163679910701707
1797	306	0.003846816624897831
1798	295	0.6224705092580257
1799	936	0.4818716693297985
1800	286	0.04715180528458729
1801	84	0.9104496625812857
1802	412	0.9418082636199931
1803	869	0.1112079564482592
1804	539	0.8432228807933811
1805	409	0.7667951815465385
1806	688	0.13135745950061528
1807	118	0.747928663644112
1808	142	0.8456533649976622
1809	813	0.5079109339550817
1810	786	0.7710191042847998
1811	735	0.36385886496976394
1812	317	0.9637344366961642
1813	427	0.7260745127168
1814	65	0.1968326713346097
1815	433	0.7408456093171034
1816	580	0.3773212197473359
1817	232	0.4847438495187638
1818	180	0.16967276876949144
1819	736	0.5606719264889903
1820	604	0.34064592871496524
1821	706	0.4814470655427846
1822	737	0.36683364429094356
1823	714	0.7714702026769165
1824	64	0.6120103003289794
1825	374	0.4784581401235365
1826	798	0.7533852081327249
1827	670	0.5874287249992717
1828	797	0.36158096922360317
1829	241	0.8364807851327215
1830	866	0.056068779086591136
1831	317	0.23396729050199216
1832	632	0.21976171224019447
1833	636	0.7726431849315757
1834	244	0.8261843412679184
1835	450	0.023969053355000103
1836	394	0.4650110692837781
1837	727	0.36525094733062036
1838	393	0.9862791563613154
1839	585	0.9771311972443618
1840	211	0.40299438737523974
1841	93	0.028885709300725426
1842	741	0.72980254730789
1843	514	0.3014601283918137
1844	907	0.6735863890053274
1845	628	0.19623027755317624
1846	625	0.2113859051614061
1847	60	0.7207616435050143
1848	948	0.07559813598339438
1849	445	0.5388649034841728
1850	910	0.14609193430262146
1851	847	0.05770276023367582
1852	54	0.5126073669320059
1853	671	0.40516058458971993
1854	342	0.8542414086747018
1855	534	0.5608172118741046
1856	818	0.19212969112674227
1857	214	0.25280814293168974
1858	626	0.20399558186490074
1859	704	0.8969640140920155
1860	891	0.6724102547398956
1861	779	0.6250899999663221
1862	548	0.544478561891888
1863	449	0.9261341534035938
1864	29	0.2878113081824454
1865	108	0.7413352582022612
1866	274	0.6191484441237312
1867	860	0.6253655818150344
1868	996	0.274037400792116
1869	208	0.25795434495170655
1870	338	0.45282900592313846
1871	561	0.6158143807401459
1872	510	0.7712855210336198
1873	237	0.6522674814497234
1874	911	0.3192739197305773
1875	11	0.5816152193889736
1876	673	0.07537048051652684
1877	850	0.9398482978636855
1878	717	0.6585090319713113
1879	222	0.5014925257986436
1880	133	0.757958424650449
1881	265	0.25399761322517866
1882	659	0.9647447642765302
1883	779	0.828066320258369
1884	855	0.21498898058321936
1885	601	0.21266175859459324
1886	364	0.4052698641838266
1887	272	0.7643637823974821
1888	690	0.4257317951404723
1889	155	0.31668283854739954
1890	575	0.014451684543992371
1891	848	0.1277964528639497
1892	158	0.25479248176030467
1893	85	0.02457120917563904
1894	246	0.8807585250056434
1895	945	0.33767104522000047
1896	330	0.5090110233471046
1897	441	0.8074756494747352
1898	854	0.45645784133629264
1899	736	0.720701125825052
1900	245	0.6737590215260476
1901	233	0.41569997016933846
1902	405	0.9378625840118193
1903	53	0.7201011043961937
1904	887	0.91247281831852
1905	419	0.12686358137442244
1906	252	0.9499780680459293
1907	790	0.5065593812549487
1908	94	0.26449218812128583
1909	296	0.6992380469888502
1910	851	0.8894437189961906
1911	532	0.3250429029028499
1912	172	0.7888734482246904
1913	758	0.05909933772708764
1914	401	0.2268090634299459
1915	441	0.16128540250834833
1916	842	0.6751660408554503
1917	213	0.16571799766171125
1918	485	0.2945686384783214
1919	696	0.9239928733005376
1920	305	0.9592071994941512
1921	13	0.8042398247956777
1922	758	0.2683704580167231
1923	531	0.17027773009696967
1924	570	0.6604626458266574
1925	181	0.05439647388486335
1926	841	0.15929297246810825
1927	128	0.2368197268522808
1928	671	0.5833816966979526
1929	32	0.861001872759677
1930	813	0.6589861180280159
1931	900	0.6583064356620425
1932	848	0.2197668717915876
1933	443	0.9670942126302938
1934	944	0.17532395244564136
1935	206	0.10876579034671385
1936	3	0.21250798751744693
1937	731	0.508623021997666
1938	279	0.04162722044354139
1939	562	0.8991696964534689
1940	40	0.11256078918223877
1941	417	0.424716166476539
1942	90	0.587609614767589
1943	528	0.5569330617323004
1944	734	0.5675893508366531
1945	512	0.5665370769471139
1946	297	0.5277222600196261
1947	955	0.8064355519405104
1948	990	0.7075495993122025
1949	130	0.18182990729180615
1950	540	0.10360523785733489
1951	680	0.5306231260704813
1952	183	0.4599470089098119
1953	222	0.6959448732647031
1954	779	0.4645772133895836
1955	124	0.24120772239531174
1956	819	0.21027900941144428
1957	28	0.6022912359378015
1958	989	0.03607657217129767
1959	286	0.44120659916280014
1960	493	0.5484928483046486
1961	6	0.008934498390107959
1962	279	0.3558099910177358
1963	463	0.6045293262148664
1964	11	0.7824678295092379
1965	486	0.963980848339064
1966	828	0.5586074654465517
1967	541	0.7361931387116902
1968	570	0.5680406507004149
1969	534	0.2537291463384306
1970	398	0.13745837534718452
1971	690	0.5761363913272052
1972	270	0.23574446470786292
1973	150	0.3594821301866723
1974	455	0.23160086288617932
1975	481	0.8957878176526614
1976	834	0.867685869220555
1977	574	0.2631053338658631
1978	297	0.3395947092707686
1979	870	0.4131216173899017
1980	297	0.09458136374843107
1981	432	0.8247817869390411
1982	482	0.10878894725953647
1983	633	0.5779937248532545
1984	809	0.41729680057414575
1985	679	0.5586554253864988
1986	65	0.15617941287821657
1987	415	0.26483793088112184
1988	790	0.03629811063091215
1989	486	0.8995933738489226
1990	241	0.9482550620561552
1991	178	0.7737434585575687
1992	804	0.6631906223919782
1993	968	0.27124914109502074
1994	361	0.5564367933513678
1995	898	0.6477917729783271
1996	254	0.6963584370880217
1997	948	0.31245520013413164
1998	227	0.3520503927778983
1999	48	0.21066238563505635
